time;open;high;low;close;volatilityIndex;LogS;LogB
299;1057.6714649102448;1194.3543314886615;933.2475173469152;1031.6634970576717;18.854026446191337;19;7
300;1031.6634970576717;1198.6208762917636;950.5084086423675;976.8533494405063;18.665486181729424;4;12
301;976.8533494405063;1044.249183761748;935.7704332465007;946.5323252457234;18.10552159627754;17;10
302;946.5323252457234;1027.1551412939184;823.1565843516671;954.2140883184919;18.10552159627754;11;13
303;954.2140883184919;1021.2192347681171;893.9416048880945;944.7084686273129;18.648687244165867;12;21
304;944.7084686273129;1117.201093542779;851.932789297751;977.6321210498343;18.462200371724208;6;5
305;977.6321210498343;1191.4946386835154;977.6321210498343;992.0304322532544;17.908334360572482;11;24
306;992.0304322532544;1155.0639341800754;931.6906567356916;1008.9917480899787;17.908334360572482;8;19
307;1008.9917480899787;1091.1916603826594;897.6004207162118;1014.9846909293167;17.908334360572482;13;10
308;1014.9846909293167;1125.8923046573386;931.3237149962707;949.912368318897;18.445584391389655;8;8
309;949.912368318897;1137.5684989499093;838.6730088263207;1010.9742411075318;17.892216859647966;10;12
310;1010.9742411075318;1125.5334388707251;924.0112061704345;985.0668367834822;18.428983365437407;17;12
311;985.0668367834822;1120.474962472081;908.9653851286121;915.5174108601568;18.428983365437407;1;10
312;915.5174108601568;977.5202469236353;806.0997487543345;855.9950738746855;18.613273199091783;19;11
313;855.9950738746855;947.9687857152703;801.2996705502861;877.5848557891002;17.868742271128113;5;12
314;877.5848557891002;877.5848557891002;683.8137161940281;846.1387240748285;17.15399258028299;22;7
315;846.1387240748285;930.8146568499731;788.9661338647547;817.8910293227513;17.15399258028299;11;13
316;817.8910293227513;855.3720651436358;615.5884490888767;855.3720651436358;17.15399258028299;13;11
317;855.3720651436358;947.791440876316;769.2201369744151;947.791440876316;17.497072431888647;10;17
318;947.791440876316;1035.3758407284492;816.3572168747736;971.7904248522008;17.672043156207533;9;9
319;971.7904248522008;1127.5500081891735;805.6293186792218;957.1112462677436;18.378924882455834;16;10
320;957.1112462677436;1036.2377646941225;874.415350082743;1023.2894820028902;18.378924882455834;10;13
321;1023.2894820028902;1057.7815210022686;889.3101439258377;1056.8020267090187;18.378924882455834;18;6
322;1056.8020267090187;1116.1684547965313;972.320008626157;1022.6234377009812;18.562714131280394;13;7
323;1022.6234377009812;1145.1348590206183;899.0072815784417;1027.4780491697836;18.562714131280394;5;15
324;1027.4780491697836;1153.5281324599762;1022.8262966474456;1043.6910704507604;18.005832707341984;9;19
325;1043.6910704507604;1234.7161381855208;930.8678928427191;1077.7434789050442;17.285599399048305;6;13
326;1077.7434789050442;1120.4346359753445;998.7279442514462;998.7279442514462;16.93988741106734;23;10
327;998.7279442514462;1152.3591104569252;915.0407681738185;1063.5993547837343;16.93988741106734;8;8
328;1063.5993547837343;1110.1376547667278;964.263415325041;1110.1376547667278;16.43169078873532;11;5
329;1110.1376547667278;1178.22010526199;1070.2702829751684;1100.0703942340099;16.92464151239738;11;19
330;1100.0703942340099;1232.0879185687988;1054.9758849572936;1096.1450473492807;17.4323807577693;13;16
331;1096.1450473492807;1209.8344875102025;872.3585184089268;1141.0117582763064;16.73508552745853;6;10
332;1141.0117582763064;1223.0573474630905;1113.353809275381;1137.4231199404076;17.069787238007702;14;18
333;1137.4231199404076;1220.1310439181887;1057.2953281170005;1186.374182966434;17.411182982767855;8;11
334;1186.374182966434;1321.095733079503;1036.0260300135033;1275.4046397628167;17.585294812595535;3;16
335;1275.4046397628167;1409.2902618244;1196.0887780621931;1234.9240904462447;18.288706605099357;15;12
336;1234.9240904462447;1324.0310645007694;1102.348446768797;1246.2329019018523;18.654480737201343;10;19
337;1246.2329019018523;1492.5178653490061;1244.627288853399;1256.0330889569318;19.214115159317384;2;19
338;1256.0330889569318;1338.9221961997573;1203.9192943193475;1258.7571303712864;19.214115159317384;12;12
339;1258.7571303712864;1339.8468441163848;1006.7923964952442;1138.8903208059867;19.214115159317384;14;6
340;1138.8903208059867;1245.1048457445363;1068.4982022399672;1068.4982022399672;19.98267976569008;16;8
341;1068.4982022399672;1264.0198657207445;1038.484134370241;1055.1845178488213;19.78285296803318;2;11
342;1055.1845178488213;1118.21028734328;1004.8254843888016;1061.4033497418034;19.189367378992184;9;15
343;1061.4033497418034;1200.9189275561191;1002.5023926924122;1055.9324971224132;18.421792683832496;8;9
344;1055.9324971224132;1175.717397545196;964.0879786092446;1072.7026039761088;18.790228537509147;4;13
345;1072.7026039761088;1192.8514210587005;945.941028820211;1096.76680085376;18.602326252134056;10;1
346;1096.76680085376;1191.211867453377;1000.4830548503082;1097.681569139264;18.230279727091375;22;6
347;1097.681569139264;1323.8951494125763;1040.0658956547818;1082.1392896836714;18.41258252436229;16;11
348;1082.1392896836714;1146.8929898574888;881.180676895268;1075.028364091827;18.044330873875044;13;16
349;1075.028364091827;1206.0464546838855;1060.1315975056975;1165.813780984859;17.322557638920042;5;22
350;1165.813780984859;1501.6815621298897;1010.3890211668127;1109.8828680763418;17.322557638920042;15;5
351;1109.8828680763418;1243.1423109511404;1029.6059878868944;1097.835656098309;17.84223436808764;10;16
352;1097.835656098309;1161.3944312621034;1027.5910337915461;1027.5910337915461;18.555923742811146;9;14
353;1027.5910337915461;1199.8835277514997;986.7297081316691;1081.3815845633517;19.11260145509548;2;31
354;1081.3815845633517;1213.8280943046586;987.493080095392;1193.8711233627275;18.73034942599357;5;26
355;1193.8711233627275;1314.1910970868307;1134.6219066334625;1169.3555064701468;18.73034942599357;8;19
356;1169.3555064701468;1300.4261261359347;1125.3440027865802;1167.921303047185;18.917652920253506;8;18
357;1167.921303047185;1320.3937497347183;1034.5912647180464;1155.081186324238;18.539299861848434;12;23
358;1155.081186324238;1231.0662253230569;1062.4596240408036;1106.147806232824;68;18;10
359;1106.147806232824;1128.8313480229097;886.5712520577804;969.2691384926975;68.68;38;1
360;969.2691384926975;969.2691384926975;826.8052751993912;914.8313261696919;69.36680000000001;32;3
361;914.8313261696919;992.9092384721847;806.8420943913774;871.0672391630027;70.06046800000001;29;3
362;871.0672391630027;937.135029014731;719.1858226468713;784.2263388902957;69.35986332000002;25;4
363;784.2263388902957;816.7968460591077;636.6435815339303;780.5637113189719;69.35986332000002;22;8
364;780.5637113189719;799.1404680053687;692.3864288689907;692.3864288689907;70.05346195320001;26;7
365;692.3864288689907;751.6885914678046;488.7117207547881;576.9437971197773;70.05346195320001;27;2
366;576.9437971197773;603.6279538380998;473.93490074207;602.7090779433798;70.05346195320001;19;6
367;602.7090779433798;622.9117750564627;458.51658145065335;577.4438254653921;70.05346195320001;16;7
368;577.4438254653921;657.6499936800482;379.7699251248935;518.3962838109021;70.753996572732;18;2
369;518.3962838109021;739.3002679307328;437.0227083624479;470.3015764009139;70.753996572732;22;9
370;470.3015764009139;736.1895565198404;470.3015764009139;546.5934918106265;70.753996572732;0;57
371;546.5934918106265;577.5142771814068;281.9147132766188;387.63520584979653;70.753996572732;33;0
372;387.63520584979653;609.8398938295338;387.63520584979653;515.5170845436077;71.46153653845933;0;62
373;515.5170845436077;530.7671157685137;339.6242663048897;457.62557181383016;71.46153653845933;23;1
374;457.62557181383016;688.2347258324675;457.62557181383016;533.1829955563592;72.17615190384392;0;40
375;533.1829955563592;611.8184555807327;434.6064086753421;539.3194838159335;72.17615190384392;20;5
376;539.3194838159335;687.6341542003839;375.98334748563923;536.7010295215755;72.17615190384392;28;6
377;536.7010295215755;709.5742216662018;339.8206557308114;540.045388784826;72.89791342288235;16;5
378;540.045388784826;583.9723652382828;344.2132126405343;486.2350137531078;72.16893428865353;14;4
379;486.2350137531078;649.6932127081848;442.8189142883002;649.6932127081848;72.16893428865353;1;40
380;649.6932127081848;680.9530599468743;428.25691229081866;597.7998306280091;72.16893428865353;29;2
381;597.7998306280091;643.9898547394862;472.44587204668943;557.4992460205128;72.16893428865353;32;6
382;557.4992460205128;561.936042273065;243.94732085617738;508.3333002279119;71.447244945767;25;4
383;508.3333002279119;612.640133116731;305.74166930290073;440.95007973342024;72.16171739522467;23;3
384;440.95007973342024;662.9640420146509;436.8190626671293;609.566224131921;71.44010022127242;0;40
385;609.566224131921;725.2396894928264;486.75947705995475;601.1524389026388;72.15450122348514;17;7
386;601.1524389026388;605.5893542383354;505.0313888824801;605.5893542383354;71.43295621125029;33;3
387;605.5893542383354;605.5893542383354;384.55348512774816;551.2337228265317;70.71862664913779;38;2
388;551.2337228265317;661.0948180712355;508.02676646215036;609.4190872316724;17;10;17
389;609.4190872316724;660.43098798647;507.84403253051676;553.3962246414216;17.51;17;6
390;553.3962246414216;656.8267257119139;495.1612513519426;495.1612513519426;17.3349;10;8
391;495.1612513519426;754.7082237798616;474.5962574255431;658.6183831127391;18.028296;0;58
392;658.6183831127391;793.8018947706889;496.784598289152;777.2822434997363;18.20857896;6;12
393;777.2822434997363;926.0591653751313;675.9103912699181;796.3892133858845;18.3906647496;13;6
394;796.3892133858845;935.2753277553452;704.0782484752356;803.6007113922974;17.838944807112;5;13
395;803.6007113922974;985.7477550084473;693.1513900883358;821.4492923975066;17.838944807112;4;19
396;821.4492923975066;958.788534743342;657.384772931141;792.2882216586443;18.19572370325424;5;7
397;792.2882216586443;850.7294791079812;669.7823485227144;810.6099299460009;17.46789475512407;13;9
398;810.6099299460009;873.2615353451813;670.3687655748306;750.2677036688003;16.769178964919107;13;4
399;750.2677036688003;922.3836969876768;666.1000764024434;821.4885342812302;16.601487175269916;5;10
400;821.4885342812302;835.7609726102663;589.9789307209305;756.1128725804476;15.93742768825912;19;6
401;756.1128725804476;955.3996951059282;745.1928213634033;759.6077004696726;15.93742768825912;12;19
402;759.6077004696726;951.6181058043121;660.3716830142897;803.5065739557903;15.93742768825912;6;19
403;803.5065739557903;871.6548899286229;624.3823440484886;823.8956774866226;15.459304857611347;12;7
404;823.8956774866226;888.5815573049015;703.2377801811904;835.7521807326369;15.923084003339687;8;10
405;835.7521807326369;899.5699700066867;730.5808562247036;895.9289219654031;16.082314843373084;12;12
406;895.9289219654031;985.8065826368186;746.0788188672275;866.218916423923;60;24;1
407;866.218916423923;901.2001900934574;721.5419115341382;840.8946273745258;60;16;5
408;840.8946273745258;885.2659561044514;511.32569521932504;836.4747195175155;60;35;4
409;836.4747195175155;924.6215574757359;715.3617719037313;808.3688941975497;60;26;3
410;808.3688941975497;860.1913965442948;642.3869681379733;782.8023792312003;60.6;26;2
411;782.8023792312003;834.9874884080353;679.5292017230871;765.1020048678847;59.994;24;9
412;765.1020048678847;782.1955839218775;652.1432595725706;734.6452618744746;59.994;37;2
413;734.6452618744746;802.8433568068892;618.9993575699646;676.2221262075974;60.593939999999996;30;2
414;676.2221262075974;700.6993065623534;500.8877640549736;590.0222006487579;60.593939999999996;27;4
415;590.0222006487579;624.6683051308896;410.8041666371904;484.6905570801953;59.9880006;17;6
416;484.6905570801953;654.4396607996637;247.01297901350205;585.8088262858191;59.9880006;2;39
417;585.8088262858191;635.9213817040502;472.6066986809265;534.01867570813;59.9880006;27;4
418;534.01867570813;534.01867570813;398.94267458818996;499.1338502515881;60.587880606;24;7
419;499.1338502515881;655.3524853771573;499.1338502515881;590.0982269633292;60.587880606;1;50
420;590.0982269633292;626.6024296510119;366.0749491961981;543.1875591588552;60.587880606;27;2
421;543.1875591588552;636.9281934699189;466.74310845753087;491.0402168989087;60.587880606;21;5
422;491.0402168989087;706.5797228676316;491.0402168989087;587.6874882160366;61.19375941206;2;53
423;587.6874882160366;625.6442541693021;469.6028245964201;483.47742381877634;61.805697006180594;22;4
424;483.47742381877634;672.0385783931247;481.18997501023694;549.7820632032085;62.4237539762424;0;43
425;549.7820632032085;797.7243108133873;429.1649073984511;429.1649073984511;63.04799151600483;30;4
426;429.1649073984511;628.9242825787495;366.92014406457577;501.75941654779876;63.67847143116487;2;44
427;501.75941654779876;528.1517294857891;348.22245729945814;457.88154608401766;63.04168671685322;34;6
428;457.88154608401766;731.9532404524306;397.38720372806046;578.93556477141;63.04168671685322;0;54
429;578.93556477141;597.1840995246379;435.6170851076597;546.8254227708968;62.411269849684686;36;8
430;546.8254227708968;546.8254227708968;282.524661652504;454.19830404603624;62.411269849684686;37;1
431;454.19830404603624;678.7286504327673;454.19830404603624;542.9719292163896;62.411269849684686;3;58
432;542.9719292163896;580.0996413579463;451.35757209392676;451.35757209392676;62.411269849684686;34;4
433;451.35757209392676;620.2115984667889;451.35757209392676;620.2115984667889;63.03538254818153;2;56
434;620.2115984667889;704.6299142614744;472.46529803000806;628.4380163509668;63.03538254818153;21;3
435;628.4380163509668;648.1769520156985;375.336700129576;648.1769520156985;62.40502872269972;18;8
436;648.1769520156985;762.7173399605181;473.0675178102721;631.1923925259974;14.85;13;5
437;631.1923925259974;719.1236750233878;447.6490169687322;665.8164061156342;14.256;12;6
438;665.8164061156342;736.309677579703;545.8820886861039;628.2568016821484;13.68576;21;6
439;628.2568016821484;872.2699937424616;525.3882705863008;654.5555732599144;14.0963328;5;21
440;654.5555732599144;761.4516789563739;621.1750089948305;701.5299522982336;14.237296128;5;20
441;701.5299522982336;799.413465154824;682.7298810851638;718.0459600771912;14.664415011840001;10;21
442;718.0459600771912;787.2827732632361;570.0875608348401;697.9503948941415;15.250991612313602;7;11
443;697.9503948941415;838.3256695306778;619.9263305636466;663.4161174780448;14.793461863944193;7;13
444;663.4161174780448;765.4023541560977;620.1457905394466;702.9907979596428;15.089331101223078;12;19
445;702.9907979596428;788.4698636300108;425.0175448105684;703.7576612694313;15.089331101223078;16;5
446;703.7576612694313;807.3369034292677;559.8280066628911;755.5434545398277;15.54201103425977;11;10
447;755.5434545398277;999.3869398830948;516.5428970469185;756.3605027658161;14.92033059288938;11;11
448;756.3605027658161;856.3506876769136;699.26944218577;718.0652087585784;15.218737204747168;15;12
449;718.0652087585784;847.6747249742295;665.8085713050726;772.8221806256846;15.37092457679464;3;24
450;772.8221806256846;866.1566250475545;681.7244869829248;747.0144136859008;15.832052314098478;16;10
451;747.0144136859008;805.9978127520095;635.3890939375583;693.2519440276269;15.673731790957493;21;9
452;693.2519440276269;779.5462090642361;575.9120472337243;779.5462090642361;15.203519837228768;5;9
453;779.5462090642361;910.2721428521589;588.4622848471442;910.2721428521589;15.203519837228768;4;15
454;910.2721428521589;944.1013435554232;846.6556035402484;914.9273590962845;14.899449440484192;13;14
455;914.9273590962845;1094.4367509782733;664.8250005246771;930.8883111399999;15.49542741810356;9;1
456;930.8883111399999;1017.7353047090294;819.5276483519758;954.4574687892062;15.960290240646668;11;14
457;954.4574687892062;1082.0778723485946;837.505568654131;1082.0778723485946;15.8006873382402;5;18
458;1082.0778723485946;1207.1483078971744;985.2594508176893;1081.8183766873508;15.326666718092994;12;10
459;1081.8183766873508;1170.3972680634436;1043.7525595431105;1080.9987416543158;15.173400050912065;8;18
460;1080.9987416543158;1214.2220086937405;977.8249084384628;1128.8621112872434;15.628602052439426;8;23
461;1128.8621112872434;1298.453932712903;1011.9264630529169;1074.4142981072116;15.003457970341849;11;8
462;1074.4142981072116;1219.8745103049018;925.4038316199587;1039.5828581165508;15.603596289155522;13;10
463;1039.5828581165508;1093.4324127213627;963.3842616153086;970.3573070289851;14.979452437589302;15;8
464;970.3573070289851;1076.380322263153;898.1641374931561;990.6757489399328;15.428836010716982;14;24
465;990.6757489399328;1100.14254681494;845.56291585274;1024.2030830959043;15.737412730931322;17;17
466;1024.2030830959043;1102.4325986345793;903.0422269184396;994.6992807296403;15.265290349003383;9;7
467;994.6992807296403;1114.4372052672948;925.5623406965832;951.5325546918156;15.265290349003383;18;12
468;951.5325546918156;1078.7266182806534;818.9430602596997;905.0839750301709;15.265290349003383;6;6
469;905.0839750301709;932.9682340696327;761.2216363016518;889.9803527286088;15.875901962963518;17;13
470;889.9803527286088;1002.5822162225074;827.7688901731342;909.2418264397558;15.399624904074612;12;12
471;909.2418264397558;1011.0692147283933;757.71451394252;931.822802302218;15.399624904074612;6;10
472;931.822802302218;1100.4789232361145;887.2441765345332;957.1177025537222;15.399624904074612;9;15
473;957.1177025537222;1143.1210816246914;896.3929717736979;962.7293779718399;14.783639907911628;5;13
474;962.7293779718399;1062.3193732597103;775.687553131731;977.3511625741389;15.374985504228093;8;13
475;977.3511625741389;1015.9625392716852;889.0045554778806;994.7346882234581;15.989984924397216;15;4
476;994.7346882234581;1116.5851073653523;913.5447577425168;969.8862953014102;16.46968447212913;4;13
477;969.8862953014102;1239.9170495407725;781.8612239844774;1102.779845885025;15.975593937965257;2;26
478;1102.779845885025;1295.3200077611687;1072.7880784745855;1107.3271628526966;16.29510581672456;3;16
479;1107.3271628526966;1181.5793985841367;987.8253534455312;1116.7254904266997;15.96920370039007;10;16
480;1116.7254904266997;1190.4307305005213;938.8423237610488;1014.250241734658;16.448279811401772;16;3
481;1014.250241734658;1129.0933938531605;980.1258180889536;1008.7164019525918;15.790348618945702;11;17
482;1008.7164019525918;1047.3484670224882;869.9970660527176;1027.28516835732;15.790348618945702;17;12
483;1027.28516835732;1290.1218681449743;992.9098487547212;1113.7218069738883;16.106155591324615;6;21
484;1113.7218069738883;1272.3536761912276;992.89543575416;1077.4785346913566;16.26721714723786;7;7
485;1077.4785346913566;1192.009728013756;1007.4555584951147;1101.4974568965795;16.10454497576548;9;11
486;1101.4974568965795;1281.4803215573388;1006.4372879482644;1024.2846667537622;16.7487267747961;10;17
487;1024.2846667537622;1409.4408163110388;1001.0961270153765;1026.2354991353616;16.078777703804256;4;19
488;1026.2354991353616;1082.5057110779624;908.2754474459989;1050.2135610021344;16.2395654808423;11;14
489;1050.2135610021344;1263.8850982856438;1019.6447800965539;1079.373698082292;16.2395654808423;2;14
490;1079.373698082292;1229.1559039880733;1041.1562183845497;1130.710175918608;16.88914810007599;6;12
491;1130.710175918608;1203.9617669617344;971.0857436714921;1163.210333582074;16.88914810007599;6;13
492;1163.210333582074;1309.0685730093091;1034.5418681323385;1215.3766183799294;16.88914810007599;3;20
493;1215.3766183799294;1302.2775375308431;1143.3957534655228;1187.4669494859038;16.21358217607295;10;18
494;1187.4669494859038;1259.0226396216342;1072.1609217342018;1133.0575795007912;16.69998964135514;22;5
495;1133.0575795007912;1244.4842672693223;1021.6199411036539;1098.0084847336857;16.031990055700934;10;10
496;1098.0084847336857;1098.0084847336857;937.3346702367697;970.9234692988928;15.390710453472897;20;4
497;970.9234692988928;1096.2693240139884;854.8300209995549;1019.6854715138251;15.698524662542354;14;7
498;1019.6854715138251;1184.3558577366157;909.855115996131;976.0811870382961;15.698524662542354;6;9
499;976.0811870382961;1037.2042185990997;892.4797510294235;994.6955636367303;15.227568922666084;15;14
500;994.6955636367303;1039.924514800237;759.1989679042597;1006.9128010533707;15.379844611892745;6;6
